document_id,sentence_id,sentence_index_within_document,sentence_text,category,title,source_label,url,source_type,page_count,document_subtype,prev_sentence,next_sentence,contains_equity,contains_equities,contains_health_equity,contains_related_terms,is_definition_sentence,word_count,char_count,sentence_length_tokens,weak_label,predicted_label,prediction_confidence
doc_e4ba73b66c77,doc_e4ba73b66c77_s00055,55,All of these activities are essential to achieving health equity across care settings and health conditions.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Work across these areas supports the Agency in monitoring trends in quality of care and health outcomes, learning directly from the communities and families CMS serves, and incorporating population health improvement activities into measurement and payment.",CMS Framework for Health Equity 9 Priorities for the 2022–2032 CMS Framework for Health Equity The next section of the CMS Framework for Health Equity outlines five priorities that inform CMS's efforts for the next ten years and how the Agency may operationalize each priority to achieve health equity and eliminate disparities.,True,False,True,False,False,16,108,16,ambiguous,B_distributional,0.7564789899377709
doc_e4ba73b66c77,doc_e4ba73b66c77_s00056,56,CMS Framework for Health Equity 9 Priorities for the 2022–2032 CMS Framework for Health Equity The next section of the CMS Framework for Health Equity outlines five priorities that inform CMS's efforts for the next ten years and how the Agency may operationalize each priority to achieve health equity and eliminate disparities.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,All of these activities are essential to achieving health equity across care settings and health conditions.,Each priority area reflects a key area in which CMS stakeholders from communities that are underserved and disadvantaged express that CMS action is needed and critical to advancing health equity.,True,False,True,True,False,52,328,52,B_distributional,B_distributional,0.9647800287204188
doc_e4ba73b66c77,doc_e4ba73b66c77_s00057,57,Each priority area reflects a key area in which CMS stakeholders from communities that are underserved and disadvantaged express that CMS action is needed and critical to advancing health equity.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,CMS Framework for Health Equity 9 Priorities for the 2022–2032 CMS Framework for Health Equity The next section of the CMS Framework for Health Equity outlines five priorities that inform CMS's efforts for the next ten years and how the Agency may operationalize each priority to achieve health equity and eliminate disparities.,"Together, the five priorities provide an integrated approach to build health equity into existing and new efforts by CMS and our stakeholders.",True,False,True,True,False,30,195,30,A_structural,A_structural,0.6688730401619194
doc_e4ba73b66c77,doc_e4ba73b66c77_s00058,58,"Together, the five priorities provide an integrated approach to build health equity into existing and new efforts by CMS and our stakeholders.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,Each priority area reflects a key area in which CMS stakeholders from communities that are underserved and disadvantaged express that CMS action is needed and critical to advancing health equity.,"Priority 1: Expand the Collection, Reporting, and Analysis of Standardized Data CMS strives to improve our collection and use of comprehensive, interoperable, standardized individual-level demographic and SDOH data, including race, ethnicity, language, gender identity, sex, sexual orientation, disability status, and SDOH.",True,False,True,False,False,22,142,22,B_distributional,B_distributional,0.9378020539525743
doc_e4ba73b66c77,doc_e4ba73b66c77_s00062,62,"Our goals are to explicitly measure the impact of our policies on health equity, to develop sustainable solutions that close gaps in health and health care access, quality, and outcomes, and to invest in solutions that address health disparities.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Priority 2: Assess Causes of Disparities Within CMS Programs, and Address Inequities in Policies and Operations to Close Gaps CMS is committed to move beyond observation and into action, assessing our programs and policies for unintended consequences and making concrete, actionable decisions about our policies, investments, and resource allocations.","CCMMSS FFrraammeewwoorrkk ffoorr HHeeaalltthh EEqquuiittyy 1100 Priority 3: Build Capacity of Health Care Organizations and the Workforce to Reduce Health and Health Care Disparities CMS has a commitment to support health care providers, plans, and other organizations who ensure individuals and families receive the highest quality care and services.",True,False,True,True,False,39,246,39,B_distributional,B_distributional,0.8009986125256644
doc_e4ba73b66c77,doc_e4ba73b66c77_s00081,81,CMS Framework for Health Equity 13 Developments in health information technology have significantly improved the ability to measure disparities at the provider level.57 The need for complete and accurate demographic and SDOH data is promoted widely within the provider community and encouraged by federal programs and policies.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Patient assessments now collect race, ethnicity, preferred language, need for interpreter, health literacy, transportation and social isolation for the first time, giving CMS and our stakeholders the ability to tailor programs and policies in post-acute care settings based on needs and disparities.","In addition, individuals' use of technology can help CMS leverage patient self-reported data obtained through technology among certain underserved communities.",True,False,True,True,False,47,327,47,B_distributional,B_distributional,0.9429054870315554
doc_e4ba73b66c77,doc_e4ba73b66c77_s00091,91,"CMS Framework for Health Equity 14 CMS's collaboration with the HHS Office of the National Coordinator for Health Information Technology (ONC) and others to advance interoperability and bring administrative and clinical data together is important not just to identify patients with social risk factors, but also to make sure individuals in underserved communities and their providers have access, as appropriate, to the information they need for decision-making.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"For these reasons, data standardization, interoperability, and accessibility of one's own clinical information are critical to improving health outcomes.","Examples of initiatives under which HHS and CMS are working in partnership include, but are not limited to: the 2011 HHS Data Standards,60 United States Core Data for Interoperability (USCDI) standards,61 HHS Disparities Action Plan,62 HHS Office of the Assistant Secretary for Planning and Evaluation (ASPE) Social Risk and Medicare's Value Based Purchasing Programs Report to Congress,63 CMS Accountable Health Communities Model,64 data elements in CMS surveys and assessments including the SPADEs65 collected across Post-Acute Care settings and Consumer Assessment of Healthcare Providers & Systems (CAHPS)66 surveys collected across all health care settings, meaningful use incentives, and the ONC's interoperability initiatives addressing social determinants of health data elements.67, 68, 69, 70 CMS will continue to work within our Agency's statutory authorities to strengthen our collection of accurate and reliable data on social risk factors and SDOH across health care settings and systems and in doing so, will also seek to better understand and address the barriers to collecting and using this data.",True,False,True,True,False,67,462,67,B_distributional,B_distributional,0.8220589579189377
doc_e4ba73b66c77,doc_e4ba73b66c77_s00097,97,This collaborative effort supports the health care system in driving improvements where they can have the greatest impact on health equity and reducing disparities.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"To advance these aims, CMS will work with states to improve measurement of health disparities across a core set of stratified metrics.72 Through collaboration with federal and external partners, we will work to advance our shared goal of standardized collection of these data elements.","Further, it underpins CMS's — and the federal government's — ability to have data-driven responses to public health emergencies, disasters, and public health threats, and ensure we are responsive and appropriate in meeting the needs of underserved communities in times of crisis.",True,False,True,True,False,24,164,24,ambiguous,B_distributional,0.704534358495831
doc_e4ba73b66c77,doc_e4ba73b66c77_s00099,99,"CMS Framework for Health Equity 15 Priority 2: Assess Causes of Disparities Within CMS Programs, and Address Inequities in Policies and Operations to Close Gaps CMS programs support the health of millions of individuals.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Further, it underpins CMS's — and the federal government's — ability to have data-driven responses to public health emergencies, disasters, and public health threats, and ensure we are responsive and appropriate in meeting the needs of underserved communities in times of crisis.","This makes the Agency a critical engine for opportunities to center health equity in the delivery of health care, rulemaking, and policy development, related to benefit and payment design, data collection, quality improvement, and research.",True,False,True,True,False,34,220,34,B_distributional,B_distributional,0.94482299589244
doc_e4ba73b66c77,doc_e4ba73b66c77_s00100,100,"This makes the Agency a critical engine for opportunities to center health equity in the delivery of health care, rulemaking, and policy development, related to benefit and payment design, data collection, quality improvement, and research.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"CMS Framework for Health Equity 15 Priority 2: Assess Causes of Disparities Within CMS Programs, and Address Inequities in Policies and Operations to Close Gaps CMS programs support the health of millions of individuals.","Several CMS programs and initiatives, such as the Network of Quality Improvement and Innovation Contractors,73 the Center for Medicaid & CHIP Services Quality Improvement Program,74 the Quality Payment Program,75 Health Insurance Marketplace Quality Initiatives,76 and Center for Medicare & Medicaid Innovation77 models and demonstrations, have stated CMS Framework for Health Equity 16 that health equity and disparity reduction are a focus area or guiding principle.78, 7799,, 8800, 81, 82 CMS is developing consistent ways to assess each program's impact on health equity and engineering tailored solutions across communities and settings of care.",True,False,True,False,False,35,240,35,B_distributional,B_distributional,0.9358200757624395
doc_e4ba73b66c77,doc_e4ba73b66c77_s00101,101,"Several CMS programs and initiatives, such as the Network of Quality Improvement and Innovation Contractors,73 the Center for Medicaid & CHIP Services Quality Improvement Program,74 the Quality Payment Program,75 Health Insurance Marketplace Quality Initiatives,76 and Center for Medicare & Medicaid Innovation77 models and demonstrations, have stated CMS Framework for Health Equity 16 that health equity and disparity reduction are a focus area or guiding principle.78, 7799,, 8800, 81, 82 CMS is developing consistent ways to assess each program's impact on health equity and engineering tailored solutions across communities and settings of care.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"This makes the Agency a critical engine for opportunities to center health equity in the delivery of health care, rulemaking, and policy development, related to benefit and payment design, data collection, quality improvement, and research.","Many opportunities exist across Medicare, Medicaid, CHIP, and the Health Insurance Marketplaces to enhance our understanding of how these programs impact unique communities and to design and test solutions.",True,False,True,True,False,92,650,92,B_distributional,B_distributional,0.9860414245059057
doc_e4ba73b66c77,doc_e4ba73b66c77_s00103,103,"CMS continues to seek ways to systematically evaluate and assess our programs, policies, and operations for health equity impacts and drivers of disparities and strengthen our approach to care delivery, measurement, and payment to advance health equity among those we serve.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Many opportunities exist across Medicare, Medicaid, CHIP, and the Health Insurance Marketplaces to enhance our understanding of how these programs impact unique communities and to design and test solutions.","For example, HHS ASPE's Reports to Congress as mandated by the IMPACT Act83 assessed the extent to which Medicare's value-based purchasing programs can and should account for individuals' social risk factors.",True,False,True,True,False,41,274,41,B_distributional,B_distributional,0.9355074428152802
doc_e4ba73b66c77,doc_e4ba73b66c77_s00106,106,"Deepening our understanding of the relationship between social risk factors and payment can help us identify drivers of disparities across programs and policies, and facilitate CMS-driven equity solutions related to unmet social needs that directly impact populations to reduce these disparities.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Informed by HHS ASPE's Report to Congress, CMS has several options to further evaluate the impact that social risk factors have on payment and value-based purchasing programs.","In addition, as CMS centers health equity in health and health care, we may consider exploring opportunities to collaborate with our network of partners to engineer or test more proactive approaches to reducing disparities.",True,False,False,True,False,41,296,41,B_distributional,B_distributional,0.7287003955039096
doc_e4ba73b66c77,doc_e4ba73b66c77_s00107,107,"In addition, as CMS centers health equity in health and health care, we may consider exploring opportunities to collaborate with our network of partners to engineer or test more proactive approaches to reducing disparities.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Deepening our understanding of the relationship between social risk factors and payment can help us identify drivers of disparities across programs and policies, and facilitate CMS-driven equity solutions related to unmet social needs that directly impact populations to reduce these disparities.",For Example: The CMS Innovation Center is focused on understanding the current impacts of its models across all patients and identifying areas for reducing inequities at the population level.,True,False,True,True,False,34,223,34,B_distributional,B_distributional,0.8568346048116545
doc_e4ba73b66c77,doc_e4ba73b66c77_s00109,109,One such example is the Medicare Advantage Value Based Insurance Design (VBID)84 Model's Health Equity Incubation Program.85 This Incubation Program is geared to help Medicare Advantage plans identify disparities among their enrollees and utilize flexibilities available through the VBID Models to close gaps and advance health equity by targeting enrollees who are eligible for a certain low-income subsidy or have chronic conditions.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,For Example: The CMS Innovation Center is focused on understanding the current impacts of its models across all patients and identifying areas for reducing inequities at the population level.,CMS Framework for Health Equity 17 This could include leveraging demographic and SDOH data and parts of the health care delivery system to enhance the way services are delivered.,True,False,True,True,False,62,435,62,B_distributional,B_distributional,0.8967567223615225
doc_e4ba73b66c77,doc_e4ba73b66c77_s00110,110,CMS Framework for Health Equity 17 This could include leveraging demographic and SDOH data and parts of the health care delivery system to enhance the way services are delivered.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,One such example is the Medicare Advantage Value Based Insurance Design (VBID)84 Model's Health Equity Incubation Program.85 This Incubation Program is geared to help Medicare Advantage plans identify disparities among their enrollees and utilize flexibilities available through the VBID Models to close gaps and advance health equity by targeting enrollees who are eligible for a certain low-income subsidy or have chronic conditions.,"For example, identifying individuals who could benefit from social supports or home and community-based services and bringing needed services to individuals could improve quality and access in underserved communities.",True,False,True,True,False,29,178,29,B_distributional,B_distributional,0.9578832824006741
doc_e4ba73b66c77,doc_e4ba73b66c77_s00114,114,Reviewing these standards and considering ways to strengthen health care organizations to advance equity as they provide care is a critical policy lever.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,These standards are the foundation for improving quality and protecting the health and safety of individuals receiving services from a health care organization.,"This helps CMS identify and eliminate potential barriers that underserved communities and individuals may face to enrollment in, and access to, CMS benefits and services.",True,False,False,False,False,23,153,23,B_distributional,B_distributional,0.8908114570081365
doc_e4ba73b66c77,doc_e4ba73b66c77_s00118,118,"CMS also has a responsibility to embed equity solutions and policies that safeguard these rights for all those we serve, particularly members of underserved or disadvantaged communities.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,CMS has a responsibility to monitor and oversee health care organizations' adherence to these laws.,"Finally, and of critical importance, CMS has a responsibility to increase access to health care coverage for underserved populations.",True,False,False,True,False,27,186,27,A_structural,A_structural,0.8109015152369372
doc_e4ba73b66c77,doc_e4ba73b66c77_s00120,120,"Expanding and strengthening health care coverage, through Medicaid, CHIP, Medicare, and Health Insurance Marketplaces, have been some of CMS's most significant actions to improve health equity over the past decade.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Finally, and of critical importance, CMS has a responsibility to increase access to health care coverage for underserved populations.","Within Medicaid and the Health Insurance Marketplaces in particular, coverage expansions and premium assistance have helped millions of individuals in underserved areas access covered health care services, many for the first time.87, 88 However, disparities in coverage persist among members of racial and ethnic communities and others affected by systemic inequalities.89, 90 Individuals, families, and caregivers in communities that are underserved or disadvantaged are more likely to experience gaps in coverage and underinsurance,91 which can lead to cost-related missed treatments, skipped medications, foregone preventive services, and ultimately missed or delayed diagnoses and adverse outcomes.92, 93 CMS has the opportunity and responsibility to adapt policies to continue to make coverage across all programs more affordable and available.",True,False,True,False,False,30,214,30,B_distributional,B_distributional,0.9090952655507797
doc_e4ba73b66c77,doc_e4ba73b66c77_s00123,123,"CMS Framework for Health Equity 18 This means understanding what may be causing disparities in coverage and then addressing gaps related to health insurance network adequacy, opportunities to enroll in coverage, affordable, comprehensive coverage options, and provider availability and shortages.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"CMS also has a responsibility to ensure that every individual served by the Agency can get the care they need at a provider to whom they can travel, who will serve them, and who they are comfortable with.","These barriers are acutely felt in rural, tribal and other communities that are underserved where there are existing provider shortages and limited coverage options.",True,False,True,True,True,40,296,40,B_distributional,B_distributional,0.8933880834719111
doc_e4ba73b66c77,doc_e4ba73b66c77_s00125,125,"To achieve health equity, CMS must continue to understand where disparities in coverage and access exist and adjust our policies to optimize health equity.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"These barriers are acutely felt in rural, tribal and other communities that are underserved where there are existing provider shortages and limited coverage options.",CMS will continue and deepen our work with Agency experts and external stakeholders to understand the impact of existing and new programs and policies on communities that are underserved.,True,False,True,True,False,24,155,24,B_distributional,B_distributional,0.8007528508962473
doc_e4ba73b66c77,doc_e4ba73b66c77_s00128,128,"We are committed to partnering with all CMS stakeholders so that health equity — and accountability for closing identified disparities in access, quality and outcomes — is at the forefront of our policy decisions, and at the top of the priority list for every health care provider and health plan.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"We recognize that the best ideas and approaches for how to tackle health disparities will come from voices and stakeholders, not from CMS.",That means working with our partners on evidenced-based interventions targeted at reducing health disparities that hold all partners in the health care system accountable to ensure continued progress on reducing gaps in health equity.,True,False,True,True,False,50,297,50,B_distributional,B_distributional,0.9264930383107569
doc_e4ba73b66c77,doc_e4ba73b66c77_s00129,129,That means working with our partners on evidenced-based interventions targeted at reducing health disparities that hold all partners in the health care system accountable to ensure continued progress on reducing gaps in health equity.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"We are committed to partnering with all CMS stakeholders so that health equity — and accountability for closing identified disparities in access, quality and outcomes — is at the forefront of our policy decisions, and at the top of the priority list for every health care provider and health plan.","Some examples of this work that are already underway include Medicaid and CHIP encouraging all states to implement the 12-month postpartum coverage option now available and broadly applying a health equity lens to many of the innovative discussions underway with states, including section 1115 demonstrations and other Medicaid funding approaches.",True,False,True,True,True,34,234,34,B_distributional,B_distributional,0.7790556782633176
doc_e4ba73b66c77,doc_e4ba73b66c77_s00130,130,"Some examples of this work that are already underway include Medicaid and CHIP encouraging all states to implement the 12-month postpartum coverage option now available and broadly applying a health equity lens to many of the innovative discussions underway with states, including section 1115 demonstrations and other Medicaid funding approaches.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,That means working with our partners on evidenced-based interventions targeted at reducing health disparities that hold all partners in the health care system accountable to ensure continued progress on reducing gaps in health equity.,"In addition, new CMS Innovation Center models will include individuals from populations who are underserved and safety net providers, such as community health centers and disproportionate share hospitals.",True,False,True,False,False,50,347,50,B_distributional,B_distributional,0.8534442537462971
doc_e4ba73b66c77,doc_e4ba73b66c77_s00132,132,"Across CMS we are taking a whole-person view when investing in appropriate, targeted health equity interventions: identifying areas for reducing inequities at the population level, such as avoidable admissions, and setting targets for reducing those inequities, and considering how to make investments in key populations with especially large disparities in health outcomes including maternal/post- partum health, individuals involved in the justice system, and individuals with housing instability.94, 95 CMS Framework for Health Equity 19 Priority 3: Build Capacity of Health Care Organizations and the Workforce to Reduce Health and Health Care Disparities Health care organizations, including CMS's network of quality improvement contractors, and health care professionals have a direct link to individuals, families, and caregivers.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"In addition, new CMS Innovation Center models will include individuals from populations who are underserved and safety net providers, such as community health centers and disproportionate share hospitals.",They are able to address disparities in the moment health care services are delivered or supports are extended to a community or individual.,True,False,True,True,False,115,837,115,B_distributional,B_distributional,0.8529236941254954
doc_e4ba73b66c77,doc_e4ba73b66c77_s00137,137,"CMS can help build our collective capacity to meet the needs of those we serve by amplifying best and promising practices, research, and health equity tools and resources.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"CMS's partnership with health care organizations and the workforce is critical, and together we can drive system-wide change.","CMS utilizes its broad reach to identify, gather, and disseminate information that can assist organizations, providers, and others in ensuring individuals, families, and caregivers receive the highest quality care and services.",True,False,True,False,False,28,171,28,B_distributional,B_distributional,0.8051369420774425
doc_e4ba73b66c77,doc_e4ba73b66c77_s00142,142,"For example, Medicaid funding was recently awarded to states for community-based mobile crisis intervention services, and we are working towards guidance to all states on how to implement mobile crisis services.100 CMS Framework for Health Equity 20 CMS diffuses innovation and learnings from these models and grants across our programs.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,This is an ongoing effort.,CMS also shares tools and resources proven to reduce disparities with health care organizations and individual providers.,True,False,True,False,False,50,337,50,B_distributional,B_distributional,0.941537726755659
doc_e4ba73b66c77,doc_e4ba73b66c77_s00144,144,CMS works in collaboration with stakeholders to ensure that health equity is a shared goal and that providers and health care organizations have tools they can use to reduce disparities.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,CMS also shares tools and resources proven to reduce disparities with health care organizations and individual providers.,"Some examples of CMS's communities of learning and outreach tools include: collaboratives with State Medicaid Agencies and health plans, technical advisory groups with communities that are underserved such as the Tribal Technical Advisory Group,101 affinity groups with quality improvement stakeholders, learning and action networks with individual providers and organizations, State Medicaid Director Letters,102 Health Plan Management System103 memos, and Medicare Learning Network® educational resources,104 Annual Letters to Issuers in the Federally-facilitated Exchanges,105 Disability Competent Care Training Resources,106 and Technical Assistance Resources for Marketplace stakeholders including the CMS Opportunity to Network & Engage website (CMSzONE) and the Registration for Technical Assistance Portal (RegTAP)",True,False,True,True,True,30,186,30,B_distributional,B_distributional,0.9379087472568725
doc_e4ba73b66c77,doc_e4ba73b66c77_s00148,148,"Each organization and team must establish their shared vision of health equity in order to shift from addressing health issues in silos to an embedded approach that drives improvements and closes gaps in access, quality, and outcomes among specific populations.108 For Example: The CMS Health Equity Technical Assistance Program helps health care organizations ready themselves to systematically take action to address health and health care disparities.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"However, health care professionals across settings must be equipped with resources and knowledge of what works to reduce disparities.","Health Equity Technical Assistance includes: personalized coaching and resources to help embed health equity into a strategic plan; help with data collection and analysis; and help developing a language access plan and ensuring effective communication with individuals, families and caregivers.",True,False,True,True,False,66,454,66,B_distributional,B_distributional,0.8646082128433211
doc_e4ba73b66c77,doc_e4ba73b66c77_s00149,149,"Health Equity Technical Assistance includes: personalized coaching and resources to help embed health equity into a strategic plan; help with data collection and analysis; and help developing a language access plan and ensuring effective communication with individuals, families and caregivers.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Each organization and team must establish their shared vision of health equity in order to shift from addressing health issues in silos to an embedded approach that drives improvements and closes gaps in access, quality, and outcomes among specific populations.108 For Example: The CMS Health Equity Technical Assistance Program helps health care organizations ready themselves to systematically take action to address health and health care disparities.",CMS Framework for Health Equity 21 CMS's leading role in quality improvement and focus on health equity can help health care organizations bring their goals into focus.,True,False,True,True,False,40,294,40,B_distributional,B_distributional,0.9424488492184403
doc_e4ba73b66c77,doc_e4ba73b66c77_s00150,150,CMS Framework for Health Equity 21 CMS's leading role in quality improvement and focus on health equity can help health care organizations bring their goals into focus.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Health Equity Technical Assistance includes: personalized coaching and resources to help embed health equity into a strategic plan; help with data collection and analysis; and help developing a language access plan and ensuring effective communication with individuals, families and caregivers.",CMS can also help organizations embed health equity in their programs to reduce disparities.,True,False,True,False,False,27,168,27,B_distributional,B_distributional,0.9654635356143981
doc_e4ba73b66c77,doc_e4ba73b66c77_s00151,151,CMS can also help organizations embed health equity in their programs to reduce disparities.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,CMS Framework for Health Equity 21 CMS's leading role in quality improvement and focus on health equity can help health care organizations bring their goals into focus.,"CMS's unique partnership and ongoing communication with federal, state, territorial, tribal, local governments, quality improvement networks, health plans, health systems, providers, and community partners allows the Agency to promote validated approaches to reducing disparities.",True,False,True,True,False,14,92,14,B_distributional,B_distributional,0.9042232347466289
doc_e4ba73b66c77,doc_e4ba73b66c77_s00154,154,The CMS Health Equity Technical Assistance Program109 is a cornerstone of our work in this area.,federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,This includes bridging federal resources from across HHS and to the health care settings and communities where they can be most useful.,This program provides a pathway for CMS stakeholders to receive individually tailored coaching and curated resources from CMS experts.,True,False,True,False,False,16,96,16,B_distributional,B_distributional,0.8407904143664869
doc_e4ba73b66c77,doc_e4ba73b66c77_s00156,156,"One element of this technical assistance is the CMS Disparities Impact Statement.110 This tool helps organizations embed equity into their policies, programs, and quality improvement initiatives.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,This program provides a pathway for CMS stakeholders to receive individually tailored coaching and curated resources from CMS experts.,CMS will continue to focus on identifying and promoting promising approaches to reduce disparities.,True,False,False,True,False,26,195,26,B_distributional,B_distributional,0.9197847036961538
doc_e4ba73b66c77,doc_e4ba73b66c77_s00160,160,"CMS Framework for Health Equity 22 Priority 4: Advance Language Access, Health Literacy, and the Provision of Culturally Tailored Services Language access, health literacy, health insurance literacy, and the provision of culturally tailored services play a critical role in health care quality, patient/consumer safety, and experience, and can impact health outcomes and enrollment in coverage.111, 112, 113, 114, 115 Research indicates that people with limited English proficiency and low health literacy report poor health status nearly twice as much as those without these barriers.116",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"This also includes quality improvement tools to identify and reduce disparities and resources tailored to communities, which can be applied across CMS programs to build the capacity of health care organizations and the workforce.","Nearly nine percent of the U.S. population are persons with limited English proficiency117 and nearly 36 percent have low health literacy.118 Language, health and health insurance literacy, and culture can either promote or inhibit effective communication.",True,False,True,True,False,84,588,84,B_distributional,B_distributional,0.8330933054107893
doc_e4ba73b66c77,doc_e4ba73b66c77_s00162,162,"CMS Framework for Health Equity 23 This can have an impact on quality of care, clinical outcomes, diagnosis and management of health conditions, hospital stays, and rates of readmission.",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"Nearly nine percent of the U.S. population are persons with limited English proficiency117 and nearly 36 percent have low health literacy.118 Language, health and health insurance literacy, and culture can either promote or inhibit effective communication.","Failure to address language, health literacy, and culture can result in patient safety and adverse events including diagnostic errors, missed screenings, and inappropriate care transitions.119, 120, 121, 122, 123",True,False,True,False,False,29,186,29,B_distributional,B_distributional,0.9647963146700219
doc_e4ba73b66c77,doc_e4ba73b66c77_s00173,173,"CMS Framework for Health Equity 24 Each person CMS serves should receive effective, understandable, and respectful care that is responsive to their preferred languages or dialects, health literacy, cultural health beliefs and practice, traditions, and other communication needs.135, 136",federal_policy,CMS Framework for Health Equity 2022--2032,CMS,https://www.cms.gov/files/document/cms-framework-health-equity.pdf,pdf,40.0,policy_report,"These tailored resources and tools include: quality improvement, frameworks and plans, toolkits, and guides to meet many of the unique needs of specific populations.","The ideas people have about health, the languages they use, the health literacy skills they have, and the contexts in which they communicate about health, reflect their cultures.",True,False,True,False,False,39,286,39,B_distributional,B_distributional,0.9031492132116516
